transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale
1701,1900-03-19,15:09:00,62,Female,52,Beauty,2,30,15.9,60
139,1900-03-19,14:03:00,113,Male,36,Beauty,4,500,230,2000
151,1900-03-19,15:49:00,108,Male,29,Clothing,1,50,18,50
1139,1900-03-19,14:23:00,87,Male,36,Beauty,4,500,230,2000
1151,1900-03-19,14:48:00,99,Male,29,Clothing,1,50,26,50
83,1900-03-19,15:57:00,56,Male,54,Electronics,2,50,16.5,100
153,1900-03-19,15:52:00,62,Male,63,Electronics,2,500,195,1000
451,1900-03-19,15:38:00,74,Female,45,Electronics,1,30,13.5,30
1083,1900-03-20,15:46:00,99,Male,54,Electronics,2,50,17.5,100
1153,1900-03-20,12:30:00,91,Male,63,Electronics,2,500,265,1000
1451,1900-03-20,12:10:00,94,Female,45,Electronics,1,30,13.2,30
99,1900-03-20,15:12:00,71,Female,50,Electronics,4,300,132,1200
783,1900-03-20,15:37:00,91,Female,56,Clothing,1,300,150,300
1099,1900-03-20,12:41:00,56,Female,50,Electronics,4,300,162,1200
1783,1900-03-20,16:37:00,52,Female,56,Clothing,1,300,135,300
409,1900-03-20,12:30:00,55,Female,21,Electronics,3,300,87,900
525,1900-03-20,14:15:00,98,Female,47,Beauty,2,25,7,50
939,1900-03-20,15:28:00,75,Female,46,Electronics,1,300,81,300
994,1900-03-20,16:38:00,73,Female,51,Beauty,2,500,125,1000
1409,1900-03-20,12:15:00,102,Female,21,Electronics,3,300,138,900
1525,1900-03-20,13:35:00,106,Female,47,Beauty,2,25,12,50
1939,1900-03-20,13:30:00,74,Female,46,Electronics,1,300,135,300
1994,1900-03-20,13:27:00,86,Female,51,Beauty,2,500,250,1000
96,1900-03-20,14:10:00,62,Female,44,Clothing,2,300,84,600
609,1900-03-20,13:02:00,59,Female,47,Clothing,2,50,13,100
982,1900-03-20,14:08:00,50,Female,46,Beauty,3,30,15.6,90
1096,1900-03-20,14:49:00,82,Female,44,Clothing,2,300,138,600
1609,1900-03-20,13:58:00,81,Female,47,Clothing,2,50,22.5,100
1982,1900-03-20,12:46:00,110,Female,46,Beauty,3,30,16.5,90
209,1900-03-20,12:22:00,61,Female,30,Electronics,4,50,14,200
435,1900-03-20,13:41:00,113,Female,30,Beauty,3,300,108,900
777,1900-03-20,15:07:00,54,Male,48,Electronics,3,50,17,150
854,1900-03-21,15:42:00,84,Male,29,Clothing,1,50,22,50
890,1900-03-21,14:44:00,76,Male,34,Electronics,2,25,13.5,50
1209,1900-03-21,12:37:00,55,Female,30,Electronics,4,50,23,200
1435,1900-03-21,13:31:00,61,Female,30,Beauty,3,300,114,900
1777,1900-03-21,12:06:00,74,Male,48,Electronics,3,50,19.5,150
1854,1900-03-21,16:53:00,109,Male,29,Clothing,1,50,22.5,50
1890,1900-03-21,14:20:00,51,Male,34,Electronics,2,25,6.25,50
865,1900-03-21,14:49:00,78,Female,42,Clothing,1,300,108,300
1865,1900-03-21,14:52:00,107,Female,42,Clothing,1,300,156,300
662,1900-03-21,12:40:00,100,Male,48,Beauty,2,500,145,1000
1662,1900-03-21,12:38:00,106,Male,48,Beauty,2,500,240,1000
309,1900-03-21,15:39:00,78,Female,26,Beauty,1,25,9,25
544,1900-03-21,13:46:00,95,Female,27,Electronics,1,25,10.25,25
602,1900-03-21,16:46:00,75,Female,20,Electronics,1,300,96,300
615,1900-03-21,15:06:00,58,Female,61,Clothing,4,25,10.5,100
678,1900-03-21,15:55:00,70,Female,60,Electronics,3,300,144,900
781,1900-03-21,16:52:00,106,Male,35,Beauty,1,500,225,500
1309,1900-03-21,16:50:00,93,Female,26,Beauty,1,25,9.5,25
1544,1900-03-21,15:58:00,70,Female,27,Electronics,1,25,11.25,25
1602,1900-03-21,15:17:00,86,Female,20,Electronics,1,300,126,300
1615,1900-03-21,13:43:00,82,Female,61,Clothing,4,25,13.5,100
1678,1900-03-21,13:44:00,99,Female,60,Electronics,3,300,102,900
1781,1900-03-21,12:22:00,55,Male,35,Beauty,1,500,225,500
34,1900-03-21,13:26:00,87,Female,51,Clothing,3,50,17,150
916,1900-03-22,12:56:00,68,Female,32,Electronics,1,50,26,50
1034,1900-03-22,14:48:00,52,Female,51,Clothing,3,50,24.5,150
1916,1900-03-22,12:40:00,102,Female,32,Electronics,1,50,16.5,50
757,1900-03-22,12:10:00,82,Female,43,Electronics,4,300,105,1200
1757,1900-03-22,16:42:00,50,Female,43,Electronics,4,300,132,1200
25,1900-03-22,14:32:00,61,Female,64,Beauty,1,50,19,50
82,1900-03-22,12:55:00,85,Female,32,Beauty,4,50,15,200
472,1900-03-22,15:23:00,95,Female,38,Beauty,3,300,162,900
842,1900-03-22,14:13:00,71,Female,47,Clothing,2,300,105,600
879,1900-03-22,16:51:00,50,Male,23,Clothing,1,30,15.3,30
991,1900-03-22,14:28:00,110,Female,34,Clothing,2,50,19.5,100
1025,1900-03-22,16:41:00,103,Female,64,Beauty,1,50,16.5,50
1082,1900-03-22,15:56:00,111,Female,32,Beauty,4,50,27.5,200
1472,1900-03-22,15:22:00,74,Female,38,Beauty,3,300,150,900
1842,1900-03-22,14:03:00,84,Female,47,Clothing,2,300,75,600
1879,1900-03-22,15:27:00,66,Male,23,Clothing,1,30,16.2,30
1991,1900-03-22,13:11:00,96,Female,34,Clothing,2,50,14.5,100
62,1900-03-22,12:54:00,50,Male,18,Beauty,2,50,26.5,100
386,1900-03-22,13:20:00,77,Female,54,Electronics,2,300,153,600
1062,1900-03-22,16:05:00,69,Male,18,Beauty,2,50,21.5,100
1386,1900-03-22,14:06:00,110,Female,54,Electronics,2,300,81,600
429,1900-03-22,14:29:00,80,Male,64,Electronics,2,25,6.75,50
664,1900-03-22,16:52:00,109,Female,44,Clothing,4,500,170,2000
989,1900-03-22,13:30:00,97,Female,44,Electronics,1,25,8.25,25
1429,1900-03-23,13:14:00,102,Male,64,Electronics,2,25,12,50
1664,1900-03-23,16:44:00,99,Female,44,Clothing,4,500,245,2000
1989,1900-03-23,16:21:00,109,Female,44,Electronics,1,25,13.25,25
233,1900-03-23,13:09:00,81,Female,51,Beauty,2,300,132,600
520,1900-03-23,12:42:00,79,Female,49,Electronics,4,25,13,100
805,1900-03-23,13:55:00,59,Female,30,Beauty,3,500,155,1500
908,1900-03-23,14:47:00,64,Male,46,Beauty,4,300,81,1200
1233,1900-03-23,16:20:00,79,Female,51,Beauty,2,300,117,600
1520,1900-03-23,15:28:00,88,Female,49,Electronics,4,25,10.5,100
1805,1900-03-23,13:35:00,79,Female,30,Beauty,3,500,225,1500
1908,1900-03-23,12:34:00,93,Male,46,Beauty,4,300,87,1200
857,1900-03-23,12:09:00,62,Male,60,Electronics,2,25,12,50
1857,1900-03-23,12:15:00,109,Male,60,Electronics,2,25,7.5,50
211,1900-03-23,14:02:00,54,Male,42,Beauty,3,500,235,1500
650,1900-03-23,12:41:00,98,Male,55,Electronics,1,30,15,30
1211,1900-03-23,14:59:00,82,Male,42,Beauty,3,500,235,1500
1650,1900-03-23,16:24:00,89,Male,55,Electronics,1,30,10.8,30
